# T=300.0 K, eta=0.010 g/cm s, D=0.2197 mu^2/s, D_r=0.1648 rad^2/s, tmax=1000.0 s, dt=0.020 s, seed=98, <v>=20.0 mu/s, <t>= 1.00 s, lambda_T=0.020, run=True, tumble=False, tbm=True, rbm=True
6.56	5.619674e+01	-4.053781e+01	6.358221e+01	9.404299e+01
6.58	5.615834e+01	-4.075349e+01	6.388151e+01	9.431571e+01
6.60	5.640415e+01	-4.082095e+01	6.429934e+01	9.477438e+01
6.62	5.671345e+01	-4.099814e+01	6.471022e+01	9.531357e+01
6.64	5.700476e+01	-4.119244e+01	6.504916e+01	9.580059e+01
6.66	5.698116e+01	-4.121399e+01	6.523116e+01	9.591950e+01
6.68	5.709195e+01	-4.132898e+01	6.544671e+01	9.618133e+01
6.70	5.729865e+01	-4.158645e+01	6.582735e+01	9.667372e+01
6.72	5.727340e+01	-4.173371e+01	6.606596e+01	9.688476e+01
6.74	5.752992e+01	-4.180794e+01	6.637140e+01	9.727671e+01
6.76	5.768902e+01	-4.191540e+01	6.682584e+01	9.772725e+01
6.78	5.800485e+01	-4.201381e+01	6.720062e+01	9.821225e+01
6.80	5.828810e+01	-4.196201e+01	6.752215e+01	9.857765e+01
6.82	5.848315e+01	-4.205913e+01	6.774950e+01	9.889006e+01
6.84	5.882355e+01	-4.227541e+01	6.798948e+01	9.934782e+01
6.86	5.886040e+01	-4.251191e+01	6.824992e+01	9.964869e+01
6.88	5.903057e+01	-4.270472e+01	6.848814e+01	9.999463e+01
6.90	5.896610e+01	-4.299770e+01	6.889600e+01	1.003617e+02
6.92	5.907259e+01	-4.324220e+01	6.928525e+01	1.007964e+02
6.94	5.901085e+01	-4.333436e+01	6.972646e+01	1.011035e+02
6.96	5.908623e+01	-4.366453e+01	7.006627e+01	1.015237e+02
6.98	5.903320e+01	-4.403716e+01	7.036900e+01	1.018626e+02
7.00	5.905024e+01	-4.442766e+01	7.051180e+01	1.021404e+02
7.02	5.908740e+01	-4.466518e+01	7.085564e+01	1.025028e+02
7.04	5.921703e+01	-4.497409e+01	7.121340e+01	1.029596e+02
7.06	5.956943e+01	-4.515681e+01	7.165442e+01	1.035471e+02
7.08	5.967399e+01	-4.539271e+01	7.191200e+01	1.038885e+02
7.10	5.977976e+01	-4.552004e+01	7.216536e+01	1.041803e+02
7.12	5.981039e+01	-4.593030e+01	7.256405e+01	1.046538e+02
